Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed,moving average(if(abs(moving5 average9>original: Insert moving average)
/IMG/center_2018_01_11_01_29_50_492.jpg,/IMG/left_2018_01_11_01_29_50_492.jpg,/IMG/right_2018_01_11_01_29_50_492.jpg,0,0,0,4.963512,-0.17000002
/IMG/center_2018_01_11_01_29_51_052.jpg,/IMG/left_2018_01_11_01_29_51_052.jpg,/IMG/right_2018_01_11_01_29_51_052.jpg,0,0,0,4.805831,-0.17000002
/IMG/center_2018_01_11_01_29_51_600.jpg,/IMG/left_2018_01_11_01_29_51_600.jpg,/IMG/right_2018_01_11_01_29_51_600.jpg,0,0,0,4.643778,-0.17000002
/IMG/center_2018_01_11_01_29_52_188.jpg,/IMG/left_2018_01_11_01_29_52_188.jpg,/IMG/right_2018_01_11_01_29_52_188.jpg,-0.8500001,0,0,4.385256,-0.8500001
/IMG/center_2018_01_11_01_29_52_737.jpg,/IMG/left_2018_01_11_01_29_52_737.jpg,/IMG/right_2018_01_11_01_29_52_737.jpg,0,0,0,4.175354,-0.36000002
/IMG/center_2018_01_11_01_29_53_315.jpg,/IMG/left_2018_01_11_01_29_53_315.jpg,/IMG/right_2018_01_11_01_29_53_315.jpg,0,0,0,4.034935,-0.36000002
/IMG/center_2018_01_11_01_29_53_883.jpg,/IMG/left_2018_01_11_01_29_53_883.jpg,/IMG/right_2018_01_11_01_29_53_883.jpg,0,0,0,3.898864,-0.36000002
/IMG/center_2018_01_11_01_29_54_485.jpg,/IMG/left_2018_01_11_01_29_54_485.jpg,/IMG/right_2018_01_11_01_29_54_485.jpg,-0.8000001,0,0,3.699546,-0.8000001
/IMG/center_2018_01_11_01_29_55_076.jpg,/IMG/left_2018_01_11_01_29_55_076.jpg,/IMG/right_2018_01_11_01_29_55_076.jpg,-1,0,0,3.472178,-1
/IMG/center_2018_01_11_01_29_55_706.jpg,/IMG/left_2018_01_11_01_29_55_706.jpg,/IMG/right_2018_01_11_01_29_55_706.jpg,0,0,0,3.257371,-0.16000002
/IMG/center_2018_01_11_01_29_56_272.jpg,/IMG/left_2018_01_11_01_29_56_272.jpg,/IMG/right_2018_01_11_01_29_56_272.jpg,0,0,0,3.154022,-0.36000002
/IMG/center_2018_01_11_01_29_56_837.jpg,/IMG/left_2018_01_11_01_29_56_837.jpg,/IMG/right_2018_01_11_01_29_56_837.jpg,0,0,0,3.047657,-0.36000002
/IMG/center_2018_01_11_01_29_57_461.jpg,/IMG/left_2018_01_11_01_29_57_461.jpg,/IMG/right_2018_01_11_01_29_57_461.jpg,0,1,0,6.96762,-0.36000002
/IMG/center_2018_01_11_01_29_58_076.jpg,/IMG/left_2018_01_11_01_29_58_076.jpg,/IMG/right_2018_01_11_01_29_58_076.jpg,-0.8000001,0,0,6.666085,-0.8000001
/IMG/center_2018_01_11_01_29_58_693.jpg,/IMG/left_2018_01_11_01_29_58_693.jpg,/IMG/right_2018_01_11_01_29_58_693.jpg,-1,0,0,6.274512,-1
/IMG/center_2018_01_11_01_29_59_308.jpg,/IMG/left_2018_01_11_01_29_59_308.jpg,/IMG/right_2018_01_11_01_29_59_308.jpg,0,0,0,5.894505,0
/IMG/center_2018_01_11_01_29_59_946.jpg,/IMG/left_2018_01_11_01_29_59_946.jpg,/IMG/right_2018_01_11_01_29_59_946.jpg,0,0,0,5.707262,0
/IMG/center_2018_01_11_01_30_00_540.jpg,/IMG/left_2018_01_11_01_30_00_540.jpg,/IMG/right_2018_01_11_01_30_00_540.jpg,0,0,0,5.514779,0
/IMG/center_2018_01_11_01_30_01_157.jpg,/IMG/left_2018_01_11_01_30_01_157.jpg,/IMG/right_2018_01_11_01_30_01_157.jpg,0,0,0,5.3287,0
/IMG/center_2018_01_11_01_30_01_774.jpg,/IMG/left_2018_01_11_01_30_01_774.jpg,/IMG/right_2018_01_11_01_30_01_774.jpg,0,0,0,5.157122,0
/IMG/center_2018_01_11_01_30_02_428.jpg,/IMG/left_2018_01_11_01_30_02_428.jpg,/IMG/right_2018_01_11_01_30_02_428.jpg,0,0,0,4.984377,0
/IMG/center_2018_01_11_01_30_03_062.jpg,/IMG/left_2018_01_11_01_30_03_062.jpg,/IMG/right_2018_01_11_01_30_03_062.jpg,0,0,0,4.817482,-0.16000002
/IMG/center_2018_01_11_01_30_03_665.jpg,/IMG/left_2018_01_11_01_30_03_665.jpg,/IMG/right_2018_01_11_01_30_03_665.jpg,0,0,0,4.664581,-0.16000002
/IMG/center_2018_01_11_01_30_04_248.jpg,/IMG/left_2018_01_11_01_30_04_248.jpg,/IMG/right_2018_01_11_01_30_04_248.jpg,0,0,0,4.505384,-0.16000002
/IMG/center_2018_01_11_01_30_04_838.jpg,/IMG/left_2018_01_11_01_30_04_838.jpg,/IMG/right_2018_01_11_01_30_04_838.jpg,0,0,0,4.35433,-0.16000002
/IMG/center_2018_01_11_01_30_05_437.jpg,/IMG/left_2018_01_11_01_30_05_437.jpg,/IMG/right_2018_01_11_01_30_05_437.jpg,-0.8000001,0,0,4.131666,-0.8000001
/IMG/center_2018_01_11_01_30_06_036.jpg,/IMG/left_2018_01_11_01_30_06_036.jpg,/IMG/right_2018_01_11_01_30_06_036.jpg,0,0,0,3.935517,-0.17000002
/IMG/center_2018_01_11_01_30_06_665.jpg,/IMG/left_2018_01_11_01_30_06_665.jpg,/IMG/right_2018_01_11_01_30_06_665.jpg,0,0,0,3.802989,-0.37000002
/IMG/center_2018_01_11_01_30_07_289.jpg,/IMG/left_2018_01_11_01_30_07_289.jpg,/IMG/right_2018_01_11_01_30_07_289.jpg,0,0,0,3.682156,-0.37000002
/IMG/center_2018_01_11_01_30_07_923.jpg,/IMG/left_2018_01_11_01_30_07_923.jpg,/IMG/right_2018_01_11_01_30_07_923.jpg,0,1,0,7.576245,-0.37000002
/IMG/center_2018_01_11_01_30_08_545.jpg,/IMG/left_2018_01_11_01_30_08_545.jpg,/IMG/right_2018_01_11_01_30_08_545.jpg,-0.8500001,0,0,7.212794,-0.8500001
/IMG/center_2018_01_11_01_30_09_251.jpg,/IMG/left_2018_01_11_01_30_09_251.jpg,/IMG/right_2018_01_11_01_30_09_251.jpg,-1,0,0,6.819413,-1
/IMG/center_2018_01_11_01_30_09_872.jpg,/IMG/left_2018_01_11_01_30_09_872.jpg,/IMG/right_2018_01_11_01_30_09_872.jpg,0,0,0,6.411786,-0.17000002
/IMG/center_2018_01_11_01_30_10_501.jpg,/IMG/left_2018_01_11_01_30_10_501.jpg,/IMG/right_2018_01_11_01_30_10_501.jpg,0,0,0,6.195955,-0.17000002
/IMG/center_2018_01_11_01_30_11_180.jpg,/IMG/left_2018_01_11_01_30_11_180.jpg,/IMG/right_2018_01_11_01_30_11_180.jpg,0,0,0,5.997148,-0.34000004
/IMG/center_2018_01_11_01_30_11_800.jpg,/IMG/left_2018_01_11_01_30_11_800.jpg,/IMG/right_2018_01_11_01_30_11_800.jpg,0,0,0,5.797059,-0.34000004
/IMG/center_2018_01_11_01_30_12_439.jpg,/IMG/left_2018_01_11_01_30_12_439.jpg,/IMG/right_2018_01_11_01_30_12_439.jpg,-0.8500001,0,0,5.474578,-0.8500001
/IMG/center_2018_01_11_01_30_13_136.jpg,/IMG/left_2018_01_11_01_30_13_136.jpg,/IMG/right_2018_01_11_01_30_13_136.jpg,0,0,0,5.218603,-0.34000004
/IMG/center_2018_01_11_01_30_13_933.jpg,/IMG/left_2018_01_11_01_30_13_933.jpg,/IMG/right_2018_01_11_01_30_13_933.jpg,-0.8500001,0,0,4.927563,-0.8500001
/IMG/center_2018_01_11_01_30_14_588.jpg,/IMG/left_2018_01_11_01_30_14_588.jpg,/IMG/right_2018_01_11_01_30_14_588.jpg,0,0,0,4.684372,-0.33000004
/IMG/center_2018_01_11_01_30_15_218.jpg,/IMG/left_2018_01_11_01_30_15_218.jpg,/IMG/right_2018_01_11_01_30_15_218.jpg,0,0,0,4.535926,-0.33000004
/IMG/center_2018_01_11_01_30_15_915.jpg,/IMG/left_2018_01_11_01_30_15_915.jpg,/IMG/right_2018_01_11_01_30_15_915.jpg,-0.8500001,0,0,4.283658,-0.8500001
/IMG/center_2018_01_11_01_30_16_514.jpg,/IMG/left_2018_01_11_01_30_16_514.jpg,/IMG/right_2018_01_11_01_30_16_514.jpg,0,0,0,4.07054,-0.16000002
/IMG/center_2018_01_11_01_30_17_149.jpg,/IMG/left_2018_01_11_01_30_17_149.jpg,/IMG/right_2018_01_11_01_30_17_149.jpg,-0.8000001,0,0,3.862211,-0.8000001
/IMG/center_2018_01_11_01_30_17_785.jpg,/IMG/left_2018_01_11_01_30_17_785.jpg,/IMG/right_2018_01_11_01_30_17_785.jpg,0,0,0,3.676438,-0.37000002
/IMG/center_2018_01_11_01_30_18_398.jpg,/IMG/left_2018_01_11_01_30_18_398.jpg,/IMG/right_2018_01_11_01_30_18_398.jpg,0,0,0,3.55249,-0.57000002
/IMG/center_2018_01_11_01_30_18_992.jpg,/IMG/left_2018_01_11_01_30_18_992.jpg,/IMG/right_2018_01_11_01_30_18_992.jpg,0,0,0,3.439755,-0.77000002
/IMG/center_2018_01_11_01_30_19_669.jpg,/IMG/left_2018_01_11_01_30_19_669.jpg,/IMG/right_2018_01_11_01_30_19_669.jpg,-0.8500001,0,0,3.248984,-0.97000002
/IMG/center_2018_01_11_01_30_20_355.jpg,/IMG/left_2018_01_11_01_30_20_355.jpg,/IMG/right_2018_01_11_01_30_20_355.jpg,-1,0,0,3.050562,-1
/IMG/center_2018_01_11_01_30_21_008.jpg,/IMG/left_2018_01_11_01_30_21_008.jpg,/IMG/right_2018_01_11_01_30_21_008.jpg,-1,0,0,2.897409,-1
/IMG/center_2018_01_11_01_30_21_684.jpg,/IMG/left_2018_01_11_01_30_21_684.jpg,/IMG/right_2018_01_11_01_30_21_684.jpg,-1,0,0,2.74154,-1
/IMG/center_2018_01_11_01_30_22_360.jpg,/IMG/left_2018_01_11_01_30_22_360.jpg,/IMG/right_2018_01_11_01_30_22_360.jpg,-1,1,0,6.509516,-1
/IMG/center_2018_01_11_01_30_23_001.jpg,/IMG/left_2018_01_11_01_30_23_001.jpg,/IMG/right_2018_01_11_01_30_23_001.jpg,0,0,0,6.185959,0
/IMG/center_2018_01_11_01_30_23_604.jpg,/IMG/left_2018_01_11_01_30_23_604.jpg,/IMG/right_2018_01_11_01_30_23_604.jpg,0,0,0,5.977355,0
/IMG/center_2018_01_11_01_30_24_174.jpg,/IMG/left_2018_01_11_01_30_24_174.jpg,/IMG/right_2018_01_11_01_30_24_174.jpg,0,0,0,5.775837,0
/IMG/center_2018_01_11_01_30_24_778.jpg,/IMG/left_2018_01_11_01_30_24_778.jpg,/IMG/right_2018_01_11_01_30_24_778.jpg,0,0,0,5.592483,-0.17000002
/IMG/center_2018_01_11_01_30_25_382.jpg,/IMG/left_2018_01_11_01_30_25_382.jpg,/IMG/right_2018_01_11_01_30_25_382.jpg,0,0,0,5.403982,-0.37000002
/IMG/center_2018_01_11_01_30_25_984.jpg,/IMG/left_2018_01_11_01_30_25_984.jpg,/IMG/right_2018_01_11_01_30_25_984.jpg,0,0,0,5.221834,-0.37000002
/IMG/center_2018_01_11_01_30_26_551.jpg,/IMG/left_2018_01_11_01_30_26_551.jpg,/IMG/right_2018_01_11_01_30_26_551.jpg,0,0,0,5.056003,-0.37000002
/IMG/center_2018_01_11_01_30_27_139.jpg,/IMG/left_2018_01_11_01_30_27_139.jpg,/IMG/right_2018_01_11_01_30_27_139.jpg,-0.8500001,0,0,4.773547,-0.8500001
/IMG/center_2018_01_11_01_30_27_726.jpg,/IMG/left_2018_01_11_01_30_27_726.jpg,/IMG/right_2018_01_11_01_30_27_726.jpg,-1,0,0,4.494967,-1
/IMG/center_2018_01_11_01_30_28_322.jpg,/IMG/left_2018_01_11_01_30_28_322.jpg,/IMG/right_2018_01_11_01_30_28_322.jpg,0,0,0,4.227194,0
/IMG/center_2018_01_11_01_30_28_906.jpg,/IMG/left_2018_01_11_01_30_28_906.jpg,/IMG/right_2018_01_11_01_30_28_906.jpg,0,0,0,4.084725,0
/IMG/center_2018_01_11_01_30_29_468.jpg,/IMG/left_2018_01_11_01_30_29_468.jpg,/IMG/right_2018_01_11_01_30_29_468.jpg,0,0,0,3.947054,0
/IMG/center_2018_01_11_01_30_30_043.jpg,/IMG/left_2018_01_11_01_30_30_043.jpg,/IMG/right_2018_01_11_01_30_30_043.jpg,0,0,0,3.821723,0
/IMG/center_2018_01_11_01_30_30_613.jpg,/IMG/left_2018_01_11_01_30_30_613.jpg,/IMG/right_2018_01_11_01_30_30_613.jpg,0,0,0,3.692912,0
/IMG/center_2018_01_11_01_30_31_199.jpg,/IMG/left_2018_01_11_01_30_31_199.jpg,/IMG/right_2018_01_11_01_30_31_199.jpg,0,1,0,7.586657,-0.16000002
/IMG/center_2018_01_11_01_30_31_775.jpg,/IMG/left_2018_01_11_01_30_31_775.jpg,/IMG/right_2018_01_11_01_30_31_775.jpg,0,0,0,7.409422,-0.36000002
/IMG/center_2018_01_11_01_30_32_320.jpg,/IMG/left_2018_01_11_01_30_32_320.jpg,/IMG/right_2018_01_11_01_30_32_320.jpg,0,1,0,11.15367,-0.36000002
/IMG/center_2018_01_11_01_30_32_919.jpg,/IMG/left_2018_01_11_01_30_32_919.jpg,/IMG/right_2018_01_11_01_30_32_919.jpg,0,0,0,10.86422,-0.36000002
/IMG/center_2018_01_11_01_30_33_523.jpg,/IMG/left_2018_01_11_01_30_33_523.jpg,/IMG/right_2018_01_11_01_30_33_523.jpg,-0.8000001,0,0,10.29746,-0.8000001
/IMG/center_2018_01_11_01_30_34_114.jpg,/IMG/left_2018_01_11_01_30_34_114.jpg,/IMG/right_2018_01_11_01_30_34_114.jpg,-1,0,0,9.685985,-1
/IMG/center_2018_01_11_01_30_34_711.jpg,/IMG/left_2018_01_11_01_30_34_711.jpg,/IMG/right_2018_01_11_01_30_34_711.jpg,0,0,0,9.121826,0.17000002
/IMG/center_2018_01_11_01_30_35_314.jpg,/IMG/left_2018_01_11_01_30_35_314.jpg,/IMG/right_2018_01_11_01_30_35_314.jpg,0,0,0,8.83195,0.17000002
/IMG/center_2018_01_11_01_30_35_905.jpg,/IMG/left_2018_01_11_01_30_35_905.jpg,/IMG/right_2018_01_11_01_30_35_905.jpg,0,0,0,8.534198,0.17000002
/IMG/center_2018_01_11_01_30_36_477.jpg,/IMG/left_2018_01_11_01_30_36_477.jpg,/IMG/right_2018_01_11_01_30_36_477.jpg,0.8500001,0,0,8.05328,0.8500001
/IMG/center_2018_01_11_01_30_37_068.jpg,/IMG/left_2018_01_11_01_30_37_068.jpg,/IMG/right_2018_01_11_01_30_37_068.jpg,0,0,0,7.691173,0
/IMG/center_2018_01_11_01_30_37_646.jpg,/IMG/left_2018_01_11_01_30_37_646.jpg,/IMG/right_2018_01_11_01_30_37_646.jpg,0,0,0,7.431878,0
/IMG/center_2018_01_11_01_30_38_255.jpg,/IMG/left_2018_01_11_01_30_38_255.jpg,/IMG/right_2018_01_11_01_30_38_255.jpg,0,0,0,7.181309,0
/IMG/center_2018_01_11_01_30_38_841.jpg,/IMG/left_2018_01_11_01_30_38_841.jpg,/IMG/right_2018_01_11_01_30_38_841.jpg,0,1,0,10.71366,-0.17000002
/IMG/center_2018_01_11_01_30_39_436.jpg,/IMG/left_2018_01_11_01_30_39_436.jpg,/IMG/right_2018_01_11_01_30_39_436.jpg,0,0,0,10.43638,-0.17000002
/IMG/center_2018_01_11_01_30_40_053.jpg,/IMG/left_2018_01_11_01_30_40_053.jpg,/IMG/right_2018_01_11_01_30_40_053.jpg,0,0,0,10.08447,-0.33000004
/IMG/center_2018_01_11_01_30_40_615.jpg,/IMG/left_2018_01_11_01_30_40_615.jpg,/IMG/right_2018_01_11_01_30_40_615.jpg,0,0,0,9.764143,-0.33000004
/IMG/center_2018_01_11_01_30_41_212.jpg,/IMG/left_2018_01_11_01_30_41_212.jpg,/IMG/right_2018_01_11_01_30_41_212.jpg,-0.8500001,0,0,9.212122,-0.8500001
/IMG/center_2018_01_11_01_30_41_770.jpg,/IMG/left_2018_01_11_01_30_41_770.jpg,/IMG/right_2018_01_11_01_30_41_770.jpg,0,0,0,8.787807,-0.32000004
/IMG/center_2018_01_11_01_30_42_349.jpg,/IMG/left_2018_01_11_01_30_42_349.jpg,/IMG/right_2018_01_11_01_30_42_349.jpg,-0.8000001,0,0,8.332459,-0.8000001
/IMG/center_2018_01_11_01_30_42_916.jpg,/IMG/left_2018_01_11_01_30_42_916.jpg,/IMG/right_2018_01_11_01_30_42_916.jpg,0,0,0,7.957917,-0.16000002
/IMG/center_2018_01_11_01_30_43_508.jpg,/IMG/left_2018_01_11_01_30_43_508.jpg,/IMG/right_2018_01_11_01_30_43_508.jpg,0,0,0,7.689622,-0.16000002
/IMG/center_2018_01_11_01_30_44_068.jpg,/IMG/left_2018_01_11_01_30_44_068.jpg,/IMG/right_2018_01_11_01_30_44_068.jpg,-0.8000001,0,0,7.291961,-0.8000001
/IMG/center_2018_01_11_01_30_44_637.jpg,/IMG/left_2018_01_11_01_30_44_637.jpg,/IMG/right_2018_01_11_01_30_44_637.jpg,0,0,0,6.95925,0.17000002
/IMG/center_2018_01_11_01_30_45_238.jpg,/IMG/left_2018_01_11_01_30_45_238.jpg,/IMG/right_2018_01_11_01_30_45_238.jpg,0,0,0,6.724579,0.17000002
/IMG/center_2018_01_11_01_30_45_834.jpg,/IMG/left_2018_01_11_01_30_45_834.jpg,/IMG/right_2018_01_11_01_30_45_834.jpg,0,0,0,6.510997,0.17000002
/IMG/center_2018_01_11_01_30_46_421.jpg,/IMG/left_2018_01_11_01_30_46_421.jpg,/IMG/right_2018_01_11_01_30_46_421.jpg,0.8500001,0,0,6.146422,0.8500001
/IMG/center_2018_01_11_01_30_46_981.jpg,/IMG/left_2018_01_11_01_30_46_981.jpg,/IMG/right_2018_01_11_01_30_46_981.jpg,0,0,0,5.84921,0
/IMG/center_2018_01_11_01_30_47_571.jpg,/IMG/left_2018_01_11_01_30_47_571.jpg,/IMG/right_2018_01_11_01_30_47_571.jpg,0,0,0,5.663434,0
/IMG/center_2018_01_11_01_30_48_153.jpg,/IMG/left_2018_01_11_01_30_48_153.jpg,/IMG/right_2018_01_11_01_30_48_153.jpg,0,0,0,5.472506,0
/IMG/center_2018_01_11_01_30_48_728.jpg,/IMG/left_2018_01_11_01_30_48_728.jpg,/IMG/right_2018_01_11_01_30_48_728.jpg,0,1,0,9.29425,0
/IMG/center_2018_01_11_01_30_49_291.jpg,/IMG/left_2018_01_11_01_30_49_291.jpg,/IMG/right_2018_01_11_01_30_49_291.jpg,0,0,0,9.074134,0
/IMG/center_2018_01_11_01_30_49_843.jpg,/IMG/left_2018_01_11_01_30_49_843.jpg,/IMG/right_2018_01_11_01_30_49_843.jpg,0,0,0,8.768188,0
/IMG/center_2018_01_11_01_30_50_444.jpg,/IMG/left_2018_01_11_01_30_50_444.jpg,/IMG/right_2018_01_11_01_30_50_444.jpg,0,0,0,8.472557,0
/IMG/center_2018_01_11_01_30_51_019.jpg,/IMG/left_2018_01_11_01_30_51_019.jpg,/IMG/right_2018_01_11_01_30_51_019.jpg,0,1,0,12.08494,0
/IMG/center_2018_01_11_01_30_51_609.jpg,/IMG/left_2018_01_11_01_30_51_609.jpg,/IMG/right_2018_01_11_01_30_51_609.jpg,0,0,0,11.34562,0
/IMG/center_2018_01_11_01_30_52_413.jpg,/IMG/left_2018_01_11_01_30_52_413.jpg,/IMG/right_2018_01_11_01_30_52_413.jpg,0,0,0,11.29998,0
/IMG/center_2018_01_11_01_30_52_796.jpg,/IMG/left_2018_01_11_01_30_52_796.jpg,/IMG/right_2018_01_11_01_30_52_796.jpg,0,0,0,10.89138,0
/IMG/center_2018_01_11_01_30_53_363.jpg,/IMG/left_2018_01_11_01_30_53_363.jpg,/IMG/right_2018_01_11_01_30_53_363.jpg,0,0,0,10.52413,-0.17000002
/IMG/center_2018_01_11_01_30_53_917.jpg,/IMG/left_2018_01_11_01_30_53_917.jpg,/IMG/right_2018_01_11_01_30_53_917.jpg,0,0,0,10.16928,-0.17000002
/IMG/center_2018_01_11_01_30_54_476.jpg,/IMG/left_2018_01_11_01_30_54_476.jpg,/IMG/right_2018_01_11_01_30_54_476.jpg,0,0,0,9.846235,-0.17000002
/IMG/center_2018_01_11_01_30_55_045.jpg,/IMG/left_2018_01_11_01_30_55_045.jpg,/IMG/right_2018_01_11_01_30_55_045.jpg,0,0,0,9.514245,-0.17000002
/IMG/center_2018_01_11_01_30_55_609.jpg,/IMG/left_2018_01_11_01_30_55_609.jpg,/IMG/right_2018_01_11_01_30_55_609.jpg,-0.8500001,0,0,8.97681,-0.8500001
/IMG/center_2018_01_11_01_30_56_178.jpg,/IMG/left_2018_01_11_01_30_56_178.jpg,/IMG/right_2018_01_11_01_30_56_178.jpg,0,0,0,8.579164,0
/IMG/center_2018_01_11_01_30_56_743.jpg,/IMG/left_2018_01_11_01_30_56_743.jpg,/IMG/right_2018_01_11_01_30_56_743.jpg,0,0,0,8.289908,0
/IMG/center_2018_01_11_01_30_57_319.jpg,/IMG/left_2018_01_11_01_30_57_319.jpg,/IMG/right_2018_01_11_01_30_57_319.jpg,0,0,0,8.010416,0
/IMG/center_2018_01_11_01_30_57_909.jpg,/IMG/left_2018_01_11_01_30_57_909.jpg,/IMG/right_2018_01_11_01_30_57_909.jpg,0,0,0,7.755963,0
/IMG/center_2018_01_11_01_30_58_761.jpg,/IMG/left_2018_01_11_01_30_58_761.jpg,/IMG/right_2018_01_11_01_30_58_761.jpg,0,1,0,11.58528,0
/IMG/center_2018_01_11_01_30_59_616.jpg,/IMG/left_2018_01_11_01_30_59_616.jpg,/IMG/right_2018_01_11_01_30_59_616.jpg,0,0,0,11.18442,0
/IMG/center_2018_01_11_01_31_00_685.jpg,/IMG/left_2018_01_11_01_31_00_685.jpg,/IMG/right_2018_01_11_01_31_00_685.jpg,0,1,0,14.69252,0.17000002
/IMG/center_2018_01_11_01_31_01_466.jpg,/IMG/left_2018_01_11_01_31_01_466.jpg,/IMG/right_2018_01_11_01_31_01_466.jpg,0,0,0,13.92436,0.17000002
/IMG/center_2018_01_11_01_31_02_235.jpg,/IMG/left_2018_01_11_01_31_02_235.jpg,/IMG/right_2018_01_11_01_31_02_235.jpg,0,0,0,13.91526,0.17000002
/IMG/center_2018_01_11_01_31_03_014.jpg,/IMG/left_2018_01_11_01_31_03_014.jpg,/IMG/right_2018_01_11_01_31_03_014.jpg,0,0,0,13.45697,0.17000002
/IMG/center_2018_01_11_01_31_03_816.jpg,/IMG/left_2018_01_11_01_31_03_816.jpg,/IMG/right_2018_01_11_01_31_03_816.jpg,0.8500001,0,0,12.18822,0.8500001
/IMG/center_2018_01_11_01_31_04_578.jpg,/IMG/left_2018_01_11_01_31_04_578.jpg,/IMG/right_2018_01_11_01_31_04_578.jpg,0,0,0,12.13899,0
/IMG/center_2018_01_11_01_31_05_345.jpg,/IMG/left_2018_01_11_01_31_05_345.jpg,/IMG/right_2018_01_11_01_31_05_345.jpg,0,0,1,7.159628,0
/IMG/center_2018_01_11_01_31_06_149.jpg,/IMG/left_2018_01_11_01_31_06_149.jpg,/IMG/right_2018_01_11_01_31_06_149.jpg,0,0,0,6.652126,0
/IMG/center_2018_01_11_01_31_06_643.jpg,/IMG/left_2018_01_11_01_31_06_643.jpg,/IMG/right_2018_01_11_01_31_06_643.jpg,0,0,0,6.427841,0
/IMG/center_2018_01_11_01_31_07_188.jpg,/IMG/left_2018_01_11_01_31_07_188.jpg,/IMG/right_2018_01_11_01_31_07_188.jpg,0,0,0,6.223652,0
/IMG/center_2018_01_11_01_31_07_751.jpg,/IMG/left_2018_01_11_01_31_07_751.jpg,/IMG/right_2018_01_11_01_31_07_751.jpg,0,0,0,6.013805,0
/IMG/center_2018_01_11_01_31_08_349.jpg,/IMG/left_2018_01_11_01_31_08_349.jpg,/IMG/right_2018_01_11_01_31_08_349.jpg,0,0,0,5.811035,0
/IMG/center_2018_01_11_01_31_08_868.jpg,/IMG/left_2018_01_11_01_31_08_868.jpg,/IMG/right_2018_01_11_01_31_08_868.jpg,0,0,0,5.626436,0
/IMG/center_2018_01_11_01_31_09_423.jpg,/IMG/left_2018_01_11_01_31_09_423.jpg,/IMG/right_2018_01_11_01_31_09_423.jpg,0,0,0,5.436753,0
/IMG/center_2018_01_11_01_31_09_954.jpg,/IMG/left_2018_01_11_01_31_09_954.jpg,/IMG/right_2018_01_11_01_31_09_954.jpg,0,0,0,5.253479,0
/IMG/center_2018_01_11_01_31_10_478.jpg,/IMG/left_2018_01_11_01_31_10_478.jpg,/IMG/right_2018_01_11_01_31_10_478.jpg,0,0,0,5.086586,0
/IMG/center_2018_01_11_01_31_11_033.jpg,/IMG/left_2018_01_11_01_31_11_033.jpg,/IMG/right_2018_01_11_01_31_11_033.jpg,0,0,0,4.915064,0
/IMG/center_2018_01_11_01_31_11_590.jpg,/IMG/left_2018_01_11_01_31_11_590.jpg,/IMG/right_2018_01_11_01_31_11_590.jpg,0,0,0,4.749385,0
/IMG/center_2018_01_11_01_31_12_163.jpg,/IMG/left_2018_01_11_01_31_12_163.jpg,/IMG/right_2018_01_11_01_31_12_163.jpg,0,0,0,4.598495,0
/IMG/center_2018_01_11_01_31_12_700.jpg,/IMG/left_2018_01_11_01_31_12_700.jpg,/IMG/right_2018_01_11_01_31_12_700.jpg,0,0,0,4.44342,0
/IMG/center_2018_01_11_01_31_13_225.jpg,/IMG/left_2018_01_11_01_31_13_225.jpg,/IMG/right_2018_01_11_01_31_13_225.jpg,0,0,0,4.293571,0.16000002
/IMG/center_2018_01_11_01_31_13_783.jpg,/IMG/left_2018_01_11_01_31_13_783.jpg,/IMG/right_2018_01_11_01_31_13_783.jpg,0,0,0,4.157156,0.16000002
/IMG/center_2018_01_11_01_31_14_351.jpg,/IMG/left_2018_01_11_01_31_14_351.jpg,/IMG/right_2018_01_11_01_31_14_351.jpg,0,0,0,4.01696,0.16000002
/IMG/center_2018_01_11_01_31_14_952.jpg,/IMG/left_2018_01_11_01_31_14_952.jpg,/IMG/right_2018_01_11_01_31_14_952.jpg,0,0,0,3.881491,0.16000002
/IMG/center_2018_01_11_01_31_15_724.jpg,/IMG/left_2018_01_11_01_31_15_724.jpg,/IMG/right_2018_01_11_01_31_15_724.jpg,0.8000001,0,0,3.683653,0.8000001
/IMG/center_2018_01_11_01_31_16_255.jpg,/IMG/left_2018_01_11_01_31_16_255.jpg,/IMG/right_2018_01_11_01_31_16_255.jpg,0,0,0,3.505982,0
/IMG/center_2018_01_11_01_31_16_757.jpg,/IMG/left_2018_01_11_01_31_16_757.jpg,/IMG/right_2018_01_11_01_31_16_757.jpg,0,0,0,3.387734,0.16000002
/IMG/center_2018_01_11_01_31_17_263.jpg,/IMG/left_2018_01_11_01_31_17_263.jpg,/IMG/right_2018_01_11_01_31_17_263.jpg,0,0,0,3.280086,0.16000002
/IMG/center_2018_01_11_01_31_17_804.jpg,/IMG/left_2018_01_11_01_31_17_804.jpg,/IMG/right_2018_01_11_01_31_17_804.jpg,0,0,0,3.169452,0.16000002
/IMG/center_2018_01_11_01_31_18_342.jpg,/IMG/left_2018_01_11_01_31_18_342.jpg,/IMG/right_2018_01_11_01_31_18_342.jpg,0,0,0,3.062545,0.16000002
/IMG/center_2018_01_11_01_31_18_879.jpg,/IMG/left_2018_01_11_01_31_18_879.jpg,/IMG/right_2018_01_11_01_31_18_879.jpg,0.8000001,0,0,2.906705,0.8000001
/IMG/center_2018_01_11_01_31_19_413.jpg,/IMG/left_2018_01_11_01_31_19_413.jpg,/IMG/right_2018_01_11_01_31_19_413.jpg,0,0,0,2.76475,0
